"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"South Asia (IDA & IBRD)","TSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","106.945281241745","113.060288428801","114.372670865602","126.757266125228","149.356591682163","154.322613289208","147.03939557621","165.170247479342","184.420515259533","201.663845565858","238.843438526936","245.368138993555","246.076602843848","254.91415022552","247.256734772062","260.800464933754","271.253784362391","293.295117179188","307.86225534251","303.06931672756","317.647649491516","275.422296682309","286.237581071273","278.59474957437","310.602878865572","337.466878783659","362.76302850395","372.318941704404","372.268558793304","390.466050091633","400.510563619097","403.572037563228","416.380150568439","478.79814007233","543.538669483514","609.650147867762","681.210527849708","841.081686752537","832.321286923968","916.502370915336","1103.47352557881","1200.15546263529","1200.60303272633","1213.51806243843","1320.30312489905","1371.32183146938","1458.8889073341","1656.17277484345","1683.48979401859","1724.54859123942","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","176.199169491662","193.453112824593","240.755187169377","296.728078887079","316.827903951419","332.685919012906","338.372117819354","367.983067748891","404.88444525915","530.343650636024","816.797399496793","729.29404508143","609.035721728188","511.648447404548","451.514468138704","451.202433228725","490.142748353589","503.519545178192","474.025642784864","520.398663735963","535.081618324601","511.15668745511","460.788902307906","443.05092634849","499.539046293084","506.113273690746","516.453537502609","494.644263749434","488.381296979964","483.889922449868","455.155369956963","485.516719980468","591.953482733675","703.889093773131","798.014314225427","925.443865074913","1022.61992043003","1091.31847450035","1090.12595279876","1219.28289822401","1295.16733356265","1356.99257946473","1428.55050840213","1475.08890570222","1371.18925772349","1238.73785706398","1263.11886720978","1270.85954679528","1287.49615823213","",
"Trinidad and Tobago","TTO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","694.201362505893","743.787161471775","871.233317844777","1041.25651256971","1130.22409755993","1657.4598881752","1575.77091472265","2046.23633599108","2509.00014684268","2511.50786488655","3570.21487417801","4188.98881317336","5980.50216817939","5427.64643642386","5150.28282979337","4662.41560416131","3065.42748952869","2691.00315754512","2685.67146646841","2309.31451767475","2707.97582367564","3052.47912470094","3103.86871254801","2683.6331271151","2836.30554591209","3153.72170024233","3149.65048413703","3334.32783093013","3739.75834135174","4042.97957023228","4496.17706980762","5182.91053984809","5237.32177081853","6228.11941640612","7905.12512276859","8673.93926663193","9539.80777221002","11775.3648906492","15719.1020092223","10000.4197754198","11570.0254071772","11822.6389624753","11860.4356343555","13697.2908647783","15129.1840183696","15179.3613355472","13229.3997548143","13380.8641765662","13300.114809247","14260.5577754574","",
"Tunisia","TUN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","251.717185000773","291.414913393485","380.3764175981","446.055091646057","551.272485713819","659.433214462988","667.691148316831","722.382256492394","834.898210994048","931.496951798575","1110.83106011173","1017.29040302635","963.060259121612","965.216573941032","923.549308241415","898.200471349478","963.224929767754","1007.10375869026","1043.73166157565","1017.08662402815","1239.60593537645","1290.13294639811","1365.8404655662","1236.2560787842","1315.16870885448","1494.11992816847","1588.46937644626","1707.42942040167","1797.74614567708","1869.89627143733","1707.58983176486","1779.88244391517","1838.89552691863","2181.86359968328","2443.92187138462","2445.35304474734","2570.9425293287","2845.93141680603","3107.60247149303","3107.79301708761","3146.35038146203","3202.55110164834","3099.43674159277","3256.29739901104","3546.20128346144","3363.07030795727","3337.80934039668","3207.13096624504","3220.46447348273","3117.33584905201","",
"Turkey","TUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","418.659385260499","388.417809856242","476.26678770337","588.130715052665","790.241081832443","962.026385549673","1077.51480445012","1207.39653910294","1309.75184942459","1744.71206802539","1303.0250016938","1310.48818641957","1161.33674969537","1083.72609034907","1030.12351764109","1133.16978302063","1250.52554724425","1387.17339974972","1403.87906093161","1656.75921810804","2322.74995199034","2264.16306940818","2358.62218896675","2656.96039187241","1844.95829330852","2388.85186533774","2530.89239672406","2615.45174718527","3761.53186308168","3398.68431543087","3589.25926628305","2510.79078543362","2954.31499920997","3871.05720113211","5022.8974020618","6198.8595743789","6752.48918141629","8175.43611662983","9123.99999639162","7505.81494115782","9019.98359445525","9652.1164682105","9965.79619614794","10697.2246398134","10263.8537827833","9257.87957240416","9130.55911734286","8834.09864518221","7982.41307733762","7585.04068541969","",
"Tuvalu","TUV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191.990775084559","160.042175608049","148.180601132623","168.389078999304","151.003072436065","134.472718930597","138.766357324604","158.679560667753","193.964045587875","223.479190434637","351.446966339893","355.562701882474","365.263399598531","354.562527767564","363.802245713095","377.71727782143","403.021915648039","430.66700876911","432.109038564024","485.54485636626","608.025699063046","613.081815798495","642.290944349346","664.011281094312","747.471674536305","836.312196722839","891.312924111337","820.34440310092","831.98327133352","865.463406722228","905.221073953709","967.425632435164","",
"Uganda","UGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","52.9580611952007","61.8719657975447","106.198971193556","120.048535343614","206.277706550783","197.873010543523","205.972796323936","337.72367384039","337.469485222358","257.268954654737","190.081774501316","133.962259530624","103.281163901689","123.637178778557","152.803100264712","212.921293975189","218.45016817774","225.799777788148","231.50486623687","214.32944888123","211.696242802304","189.660706299233","192.749700305253","184.232013607846","227.435813186816","260.100000649207","274.320362637751","305.941715190501","353.929652163531","640.622501417082","654.342264718838","638.656032810663","565.864064773435","590.787311825154","659.828220412874","647.162753628111","554.85944477111","575.036442479379","632.124767336384","669.373832982982","",
"Ukraine","UKR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","733.705285735241","683.282644842412","782.391302705534","654.844585160887","489.879372848559","497.945002062731","619.691499372123","702.1341186483","833.92905067225","1108.58304740378","1510.1180665947","1901.40469497042","2594.53372370169","3295.13556692957","2055.44571406774","2437.13929573418","2925.39062259682","3244.33020108822","3376.81052369634","2648.62485290446","1854.73347681302","1922.54698513811","2369.22815378165","2782.19660900479","3302.10456962039","",
"Upper middle income","UMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","211.204461069553","226.666677758169","250.035080821921","316.096606510024","375.814950430624","401.408268414886","412.485687860691","448.958558435964","471.889328719133","546.132692037611","604.967015993382","656.931251874612","614.05222856748","570.836334718387","587.64958783645","608.438322512932","617.82028501098","647.033459647255","715.388535665321","804.335045444605","947.751353691359","1102.33360343691","1085.42105498275","1172.71429860037","1271.54972274143","1394.40251263071","1522.71383667492","1616.21055092582","1592.88320630145","1481.56325248655","1621.9804926201","1624.70519325927","1632.18745726285","1809.43785420771","2134.57054707192","2529.98106158301","2993.72319268752","3714.18349447342","4440.52540600065","4321.35221833159","5127.44862761455","6015.84835445352","6472.53393995923","6899.34914260497","7115.69770994536","6676.5679662664","6627.43165501328","7323.24511271575","7719.73795713159","7822.66187222454","",
"Uruguay","URY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","921.511982235695","713.375504282048","1208.94730463749","1325.61758594065","1123.85141335846","1166.6421424976","1303.78837390148","1548.67795563187","2258.40988281458","3057.19884073385","3435.48209778875","2812.23248647739","1491.48135808039","1379.77513451957","1325.36308094196","1675.4762270621","2104.87077239564","2340.70466782582","2387.02725049718","2636.75428180648","3197.76247672976","3652.27306170947","4258.72874395491","4914.98050458439","5365.2582543057","5671.04729799414","6608.71524286536","6951.43952411486","6577.21259991309","6270.80581703534","5739.32353533542","3781.63861683052","3169.75192176639","3583.28291697011","4620.66219137025","5231.54467561712","6242.60216357896","7950.03543657935","8261.45130906025","10337.6604080863","12394.8266550709","12640.2335541037","14476.7660828831","14140.2237980004","13332.4756665888","13084.1412935112","14527.4608931254","14308.1162946022","13626.1880952028","",
"United States","USA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4551.71808776967","4861.49467522544","5307.24111730052","5886.33202294933","6135.96598148134","6542.4821725925","7217.547267939","7963.22802140593","8908.22354353447","9532.39739483584","10126.5340062126","11448.7620902438","12066.4545604318","12755.3239867956","14277.8488008325","15150.6613164697","15826.3775467886","16737.5643783094","18183.0733983938","19114.6812222655","19863.3815934743","20250.4156027316","21146.7265310039","21839.0806432968","23032.567767568","24102.1035572267","25320.4031384873","26815.4666915862","28286.7617356798","29584.9168642543","31195.0700744938","31880.9953541907","32534.9226284618","33615.4936252389","35531.6734198105","37543.1365065937","39741.044263711","40505.8827097496","40046.0478928303","39039.0490997116","40995.935392393","42619.0711473343","44727.3591746551","45665.5068257978","47701.3742284691","49219.5278500418","49653.9102686365","51313.8555310133","53540.3508033555","55419.3864147421","",
"Uzbekistan","UZB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","557.975451655569","617.247894492529","432.926780654622","325.775969391502","280.234843574155","286.066584706839","349.086769072579","418.871456727038","451.845817079977","640.895340492914","811.293799003641","948.456582430174","1303.27902028333","1489.4882002632","1677.45526837508","1806.81673086432","2078.14018761744","2258.29497304939","2206.75657649303","1540.87139311272","1220.23862950366","1435.19396432147","",
"St. Vincent and the Grenadines","VCT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","776.827446723145","960.414753686695","1045.12391602813","1123.01877536384","1228.8145916633","1316.22845421401","1396.4734397926","1562.29155393234","1719.16728287925","1875.34940150605","2053.81393644079","2182.52163695068","2421.32205145947","2488.54294163744","2488.91003743502","2726.12336466882","2886.09718431162","2994.79982906376","3206.55990387313","3294.34167497903","3371.70785604568","3656.25640229984","3914.06401758536","4012.13919825801","4278.26149532538","4502.07745803952","5036.12359353217","5619.22665640704","5628.7251013845","5402.33377916434","5238.3230351647","5008.11919260909","5128.14038564257","5343.65200161871","5172.37747435479","5618.16607468679","5798.77708479747","5900.28620684425","6003.39179166511","6095.00735794662","",
